id_g,node_type,d_src,d_dst,supply,demand
165,0,0,1,0.0,19.0
165,0,0,2,0.0,5.0
165,0,0,1,0.0,15.0
165,0,0,5,0.0,38.0
165,0,0,2,0.0,32.0
165,0,0,2,0.0,9.0
165,0,0,3,0.0,3.0
165,0,0,4,0.0,21.0
165,0,0,2,0.0,2.0
165,0,0,5,0.0,29.0
165,0,0,1,0.0,5.0
165,0,0,3,0.0,50.0
165,0,0,1,0.0,9.0
165,0,0,3,0.0,7.0
165,0,0,2,0.0,27.0
165,0,0,3,0.0,7.0
165,0,0,2,0.0,27.0
166,1,6,0,24.0,0.0
166,1,2,0,19.0,0.0
166,1,6,0,31.0,0.0
166,1,5,0,30.0,0.0
166,1,2,0,26.0,0.0
166,1,6,0,14.0,0.0
166,1,6,0,23.0,0.0
166,1,3,0,20.0,0.0
166,1,4,0,63.0,0.0
166,1,4,0,13.0,0.0
166,1,3,0,32.0,0.0
166,1,0,0,25.0,0.0
166,0,0,2,0.0,2.0
166,0,0,2,0.0,8.0
166,0,0,2,0.0,2.0
166,0,0,2,0.0,3.0
166,0,0,3,0.0,19.0
166,0,0,1,0.0,5.0
166,0,0,1,0.0,15.0
166,0,0,4,0.0,38.0
166,0,0,2,0.0,32.0
166,0,0,2,0.0,9.0
166,0,0,1,0.0,3.0
166,0,0,2,0.0,21.0
166,0,0,2,0.0,2.0
166,0,0,4,0.0,29.0
166,0,0,2,0.0,5.0
166,0,0,5,0.0,50.0
166,0,0,3,0.0,9.0
166,0,0,1,0.0,7.0
166,0,0,3,0.0,27.0
166,0,0,1,0.0,7.0
166,0,0,2,0.0,27.0
167,1,5,0,24.0,0.0
167,1,3,0,19.0,0.0
167,1,7,0,31.0,0.0
167,1,4,0,30.0,0.0
167,1,4,0,26.0,0.0
167,1,2,0,14.0,0.0
167,1,4,0,23.0,0.0
167,1,3,0,20.0,0.0
167,1,5,0,63.0,0.0
167,1,2,0,13.0,0.0
167,1,2,0,32.0,0.0
167,1,5,0,25.0,0.0
167,0,0,1,0.0,2.0
167,0,0,2,0.0,8.0
167,0,0,1,0.0,2.0
167,0,0,1,0.0,3.0
167,0,0,3,0.0,19.0
167,0,0,2,0.0,5.0
167,0,0,2,0.0,15.0
167,0,0,4,0.0,38.0
167,0,0,1,0.0,32.0
167,0,0,1,0.0,9.0
167,0,0,3,0.0,3.0
167,0,0,2,0.0,21.0
167,0,0,3,0.0,2.0
167,0,0,4,0.0,29.0
167,0,0,1,0.0,5.0
167,0,0,3,0.0,50.0
167,0,0,1,0.0,9.0
167,0,0,2,0.0,7.0
167,0,0,5,0.0,27.0
167,0,0,2,0.0,7.0
167,0,0,2,0.0,27.0
168,1,7,0,24.0,0.0
168,1,2,0,19.0,0.0
168,1,6,0,31.0,0.0
168,1,4,0,30.0,0.0
168,1,2,0,26.0,0.0
168,1,5,0,14.0,0.0
168,1,3,0,23.0,0.0
168,1,1,0,20.0,0.0
168,1,4,0,63.0,0.0
168,1,5,0,13.0,0.0
168,1,2,0,32.0,0.0
168,1,4,0,25.0,0.0
168,0,0,1,0.0,2.0
168,0,0,1,0.0,8.0
168,0,0,1,0.0,2.0
168,0,0,1,0.0,3.0
168,0,0,2,0.0,19.0
168,0,0,2,0.0,5.0
168,0,0,1,0.0,15.0
168,0,0,4,0.0,38.0
168,0,0,3,0.0,32.0
168,0,0,2,0.0,9.0
168,0,0,1,0.0,3.0
168,0,0,3,0.0,21.0
168,0,0,1,0.0,2.0
168,0,0,4,0.0,29.0
168,0,0,1,0.0,5.0
168,0,0,5,0.0,50.0
168,0,0,3,0.0,9.0
168,0,0,1,0.0,7.0
168,0,0,3,0.0,27.0
168,0,0,2,0.0,7.0
168,0,0,3,0.0,27.0
169,1,5,0,24.0,0.0
169,1,3,0,19.0,0.0
169,1,4,0,31.0,0.0
169,1,4,0,30.0,0.0
169,1,7,0,26.0,0.0
169,1,3,0,14.0,0.0
169,1,2,0,23.0,0.0
169,1,1,0,20.0,0.0
169,1,6,0,63.0,0.0
169,1,5,0,13.0,0.0
169,1,0,0,32.0,0.0
169,1,5,0,25.0,0.0
169,0,0,2,0.0,2.0
169,0,0,1,0.0,8.0
169,0,0,4,0.0,2.0
169,0,0,1,0.0,3.0
169,0,0,1,0.0,19.0
169,0,0,1,0.0,5.0
169,0,0,1,0.0,15.0
169,0,0,3,0.0,38.0
169,0,0,2,0.0,32.0
169,0,0,2,0.0,9.0
169,0,0,1,0.0,3.0
169,0,0,3,0.0,21.0
169,0,0,3,0.0,2.0
169,0,0,5,0.0,29.0
169,0,0,1,0.0,5.0
169,0,0,2,0.0,50.0
169,0,0,2,0.0,9.0
169,0,0,2,0.0,7.0
169,0,0,3,0.0,27.0
169,0,0,2,0.0,7.0
169,0,0,3,0.0,27.0
170,1,8,0,24.0,0.0
170,1,3,0,19.0,0.0
170,1,4,0,31.0,0.0
170,1,3,0,30.0,0.0
170,1,2,0,26.0,0.0
170,1,4,0,14.0,0.0
170,1,0,0,23.0,0.0
170,1,0,0,20.0,0.0
170,1,4,0,63.0,0.0
170,1,0,0,13.0,0.0
170,1,4,0,32.0,0.0
170,1,0,0,25.0,0.0
170,0,0,2,0.0,2.0
170,0,0,1,0.0,8.0
170,0,0,1,0.0,2.0
170,0,0,2,0.0,3.0
170,0,0,0,0.0,19.0
170,0,0,1,0.0,5.0
170,0,0,1,0.0,15.0
170,0,0,3,0.0,38.0
170,0,0,1,0.0,32.0
170,0,0,1,0.0,9.0
170,0,0,2,0.0,3.0
170,0,0,2,0.0,21.0
170,0,0,1,0.0,2.0
170,0,0,3,0.0,29.0
170,0,0,1,0.0,5.0
170,0,0,3,0.0,50.0
170,0,0,1,0.0,9.0
170,0,0,1,0.0,7.0
170,0,0,1,0.0,27.0
170,0,0,1,0.0,7.0
170,0,0,3,0.0,27.0
171,1,5,0,24.0,0.0
171,1,3,0,19.0,0.0
171,1,5,0,31.0,0.0
171,1,3,0,30.0,0.0
171,1,3,0,26.0,0.0
171,1,6,0,14.0,0.0
171,1,4,0,23.0,0.0
171,1,4,0,20.0,0.0
171,1,10,0,63.0,0.0
171,1,3,0,13.0,0.0
171,1,2,0,32.0,0.0
171,1,5,0,25.0,0.0
171,0,0,2,0.0,2.0
171,0,0,3,0.0,8.0
171,0,0,2,0.0,2.0
171,0,0,1,0.0,3.0
171,0,0,2,0.0,19.0
171,0,0,3,0.0,5.0
171,0,0,2,0.0,15.0
171,0,0,3,0.0,38.0
171,0,0,2,0.0,32.0
171,0,0,3,0.0,9.0
171,0,0,1,0.0,3.0
171,0,0,2,0.0,21.0
171,0,0,3,0.0,2.0
171,0,0,3,0.0,29.0
171,0,0,3,0.0,5.0
171,0,0,3,0.0,50.0
171,0,0,3,0.0,9.0
171,0,0,4,0.0,7.0
171,0,0,4,0.0,27.0
171,0,0,1,0.0,7.0
171,0,0,3,0.0,27.0
172,1,6,0,24.0,0.0
172,1,4,0,19.0,0.0
172,1,6,0,31.0,0.0
172,1,7,0,30.0,0.0
172,1,4,0,26.0,0.0
172,1,3,0,14.0,0.0
172,1,2,0,23.0,0.0
172,1,1,0,20.0,0.0
172,1,4,0,63.0,0.0
172,1,7,0,13.0,0.0
172,1,2,0,32.0,0.0
172,1,4,0,25.0,0.0
172,0,0,3,0.0,2.0
172,0,0,3,0.0,8.0
172,0,0,1,0.0,2.0
172,0,0,1,0.0,3.0
172,0,0,2,0.0,19.0
172,0,0,2,0.0,5.0
172,0,0,2,0.0,15.0
172,0,0,3,0.0,38.0
172,0,0,3,0.0,32.0
172,0,0,1,0.0,9.0
172,0,0,4,0.0,3.0
172,0,0,2,0.0,21.0
172,0,0,2,0.0,2.0
172,0,0,4,0.0,29.0
172,0,0,3,0.0,5.0
172,0,0,3,0.0,50.0
172,0,0,3,0.0,9.0
172,0,0,2,0.0,7.0
172,0,0,2,0.0,27.0
172,0,0,1,0.0,7.0
172,0,0,3,0.0,27.0
173,1,6,0,24.0,0.0
173,1,3,0,19.0,0.0
173,1,4,0,31.0,0.0
173,1,7,0,30.0,0.0
173,1,4,0,26.0,0.0
173,1,2,0,14.0,0.0
173,1,2,0,23.0,0.0
173,1,3,0,20.0,0.0
173,1,4,0,63.0,0.0
173,1,3,0,13.0,0.0
173,1,5,0,32.0,0.0
173,1,6,0,25.0,0.0
173,0,0,2,0.0,2.0
173,0,0,3,0.0,8.0
173,0,0,3,0.0,2.0
173,0,0,2,0.0,3.0
173,0,0,2,0.0,19.0
173,0,0,2,0.0,5.0
173,0,0,1,0.0,15.0
173,0,0,3,0.0,38.0
173,0,0,1,0.0,32.0
173,0,0,2,0.0,9.0
173,0,0,2,0.0,3.0
173,0,0,4,0.0,21.0
173,0,0,1,0.0,2.0
173,0,0,3,0.0,29.0
173,0,0,2,0.0,5.0
173,0,0,3,0.0,50.0
173,0,0,1,0.0,9.0
173,0,0,4,0.0,7.0
173,0,0,3,0.0,27.0
173,0,0,3,0.0,7.0
173,0,0,2,0.0,27.0
174,1,0,0,24.0,0.0
174,1,4,0,19.0,0.0
174,1,5,0,31.0,0.0
174,1,0,0,30.0,0.0
174,1,4,0,26.0,0.0
174,1,3,0,14.0,0.0
174,1,4,0,23.0,0.0
174,1,2,0,20.0,0.0
174,1,6,0,63.0,0.0
174,1,2,0,13.0,0.0
174,1,0,0,32.0,0.0
174,1,4,0,25.0,0.0
174,0,0,1,0.0,2.0
174,0,0,1,0.0,8.0
174,0,0,2,0.0,2.0
174,0,0,1,0.0,3.0
174,0,0,1,0.0,19.0
174,0,0,2,0.0,5.0
174,0,0,1,0.0,15.0
174,0,0,3,0.0,38.0
174,0,0,3,0.0,32.0
174,0,0,2,0.0,9.0
174,0,0,2,0.0,3.0
174,0,0,1,0.0,21.0
174,0,0,0,0.0,2.0
174,0,0,2,0.0,29.0
174,0,0,2,0.0,5.0
174,0,0,2,0.0,50.0
174,0,0,1,0.0,9.0
174,0,0,0,0.0,7.0
174,0,0,2,0.0,27.0
174,0,0,2,0.0,7.0
174,0,0,3,0.0,27.0
175,1,7,0,24.0,0.0
175,1,3,0,19.0,0.0
175,1,5,0,31.0,0.0
175,1,6,0,30.0,0.0
175,1,3,0,26.0,0.0
175,1,2,0,14.0,0.0
175,1,3,0,23.0,0.0
175,1,2,0,20.0,0.0
175,1,0,0,63.0,0.0
175,1,4,0,13.0,0.0
175,1,2,0,32.0,0.0
175,1,5,0,25.0,0.0
175,0,0,2,0.0,2.0
175,0,0,4,0.0,8.0
175,0,0,2,0.0,2.0
175,0,0,2,0.0,3.0
175,0,0,2,0.0,19.0
175,0,0,2,0.0,5.0
175,0,0,1,0.0,15.0
175,0,0,4,0.0,38.0
175,0,0,1,0.0,32.0
175,0,0,1,0.0,9.0
175,0,0,1,0.0,3.0
175,0,0,2,0.0,21.0
175,0,0,4,0.0,2.0
175,0,0,4,0.0,29.0
175,0,0,2,0.0,5.0
175,0,0,3,0.0,50.0
175,0,0,2,0.0,9.0
175,0,0,1,0.0,7.0
175,0,0,1,0.0,27.0
175,0,0,0,0.0,7.0
175,0,0,1,0.0,27.0
176,1,6,0,24.0,0.0
176,1,4,0,19.0,0.0
176,1,0,0,31.0,0.0
176,1,4,0,30.0,0.0
176,1,4,0,26.0,0.0
176,1,3,0,14.0,0.0
176,1,5,0,23.0,0.0
176,1,4,0,20.0,0.0
176,1,5,0,63.0,0.0
176,1,4,0,13.0,0.0
176,1,4,0,32.0,0.0
176,1,3,0,25.0,0.0
176,0,0,4,0.0,2.0
176,0,0,2,0.0,8.0
176,0,0,1,0.0,2.0
176,0,0,1,0.0,3.0
176,0,0,3,0.0,19.0
176,0,0,0,0.0,5.0
176,0,0,2,0.0,15.0
176,0,0,4,0.0,38.0
176,0,0,2,0.0,32.0
176,0,0,3,0.0,9.0
176,0,0,3,0.0,3.0
176,0,0,2,0.0,21.0
176,0,0,1,0.0,2.0
176,0,0,3,0.0,29.0
176,0,0,1,0.0,5.0
176,0,0,4,0.0,50.0
176,0,0,1,0.0,9.0
176,0,0,2,0.0,7.0
176,0,0,2,0.0,27.0
176,0,0,2,0.0,7.0
176,0,0,3,0.0,27.0
177,1,6,0,24.0,0.0
177,1,4,0,19.0,0.0
177,1,4,0,31.0,0.0
177,1,4,0,30.0,0.0
177,1,5,0,26.0,0.0
177,1,5,0,14.0,0.0
177,1,4,0,23.0,0.0
177,1,4,0,20.0,0.0
177,1,0,0,63.0,0.0
177,1,4,0,13.0,0.0
177,1,3,0,32.0,0.0
177,1,2,0,25.0,0.0
177,0,0,1,0.0,2.0
177,0,0,2,0.0,8.0
177,0,0,1,0.0,2.0
177,0,0,2,0.0,3.0
177,0,0,3,0.0,19.0
177,0,0,2,0.0,5.0
177,0,0,1,0.0,15.0
177,0,0,4,0.0,38.0
177,0,0,1,0.0,32.0
177,0,0,2,0.0,9.0
177,0,0,3,0.0,3.0
177,0,0,2,0.0,21.0
177,0,0,2,0.0,2.0
177,0,0,3,0.0,29.0
177,0,0,2,0.0,5.0
177,0,0,3,0.0,50.0
177,0,0,1,0.0,9.0
177,0,0,2,0.0,7.0
177,0,0,3,0.0,27.0
177,0,0,2,0.0,7.0
177,0,0,3,0.0,27.0
178,1,6,0,24.0,0.0
178,1,2,0,19.0,0.0
178,1,5,0,31.0,0.0
178,1,4,0,30.0,0.0
178,1,5,0,26.0,0.0
178,1,2,0,14.0,0.0
178,1,0,0,23.0,0.0
178,1,2,0,20.0,0.0
178,1,5,0,63.0,0.0
178,1,3,0,13.0,0.0
178,1,4,0,32.0,0.0
178,1,6,0,25.0,0.0
178,0,0,3,0.0,2.0
178,0,0,3,0.0,8.0
178,0,0,3,0.0,2.0
178,0,0,1,0.0,3.0
178,0,0,1,0.0,19.0
178,0,0,1,0.0,5.0
178,0,0,2,0.0,15.0
178,0,0,2,0.0,38.0
178,0,0,2,0.0,32.0
178,0,0,2,0.0,9.0
178,0,0,2,0.0,3.0
178,0,0,3,0.0,21.0
178,0,0,1,0.0,2.0
178,0,0,4,0.0,29.0
178,0,0,1,0.0,5.0
178,0,0,3,0.0,50.0
178,0,0,2,0.0,9.0
178,0,0,1,0.0,7.0
178,0,0,2,0.0,27.0
178,0,0,1,0.0,7.0
178,0,0,4,0.0,27.0
179,1,7,0,24.0,0.0
179,1,0,0,19.0,0.0
179,1,5,0,31.0,0.0
179,1,5,0,30.0,0.0
179,1,3,0,26.0,0.0
179,1,3,0,14.0,0.0
179,1,2,0,23.0,0.0
179,1,2,0,20.0,0.0
179,1,5,0,63.0,0.0
179,1,0,0,13.0,0.0
179,1,0,0,32.0,0.0
179,1,2,0,25.0,0.0
179,0,0,2,0.0,2.0
179,0,0,1,0.0,8.0
179,0,0,1,0.0,2.0
179,0,0,0,0.0,3.0
179,0,0,1,0.0,19.0
179,0,0,2,0.0,5.0
179,0,0,1,0.0,15.0
179,0,0,2,0.0,38.0
179,0,0,2,0.0,32.0
179,0,0,1,0.0,9.0
179,0,0,1,0.0,3.0
179,0,0,3,0.0,21.0
179,0,0,2,0.0,2.0
179,0,0,4,0.0,29.0
179,0,0,1,0.0,5.0
179,0,0,2,0.0,50.0
179,0,0,1,0.0,9.0
179,0,0,2,0.0,7.0
179,0,0,1,0.0,27.0
179,0,0,2,0.0,7.0
179,0,0,2,0.0,27.0
180,1,5,0,24.0,0.0
180,1,5,0,19.0,0.0
180,1,0,0,31.0,0.0
180,1,3,0,30.0,0.0
180,1,4,0,26.0,0.0
180,1,2,0,14.0,0.0
180,1,0,0,23.0,0.0
180,1,4,0,20.0,0.0
180,1,4,0,63.0,0.0
180,1,3,0,13.0,0.0
180,1,1,0,32.0,0.0
180,1,5,0,25.0,0.0
180,0,0,1,0.0,2.0
180,0,0,2,0.0,8.0
180,0,0,1,0.0,2.0
180,0,0,1,0.0,3.0
180,0,0,0,0.0,19.0
180,0,0,1,0.0,5.0
180,0,0,1,0.0,15.0
180,0,0,4,0.0,38.0
180,0,0,1,0.0,32.0
180,0,0,1,0.0,9.0
180,0,0,2,0.0,3.0
180,0,0,2,0.0,21.0
180,0,0,1,0.0,2.0
180,0,0,3,0.0,29.0
180,0,0,2,0.0,5.0
180,0,0,4,0.0,50.0
180,0,0,2,0.0,9.0
180,0,0,2,0.0,7.0
180,0,0,2,0.0,27.0
180,0,0,1,0.0,7.0
180,0,0,2,0.0,27.0
181,1,6,0,24.0,0.0
181,1,2,0,19.0,0.0
181,1,6,0,31.0,0.0
181,1,4,0,30.0,0.0
181,1,4,0,26.0,0.0
181,1,5,0,14.0,0.0
181,1,3,0,23.0,0.0
181,1,0,0,20.0,0.0
181,1,4,0,63.0,0.0
181,1,0,0,13.0,0.0
181,1,3,0,32.0,0.0
181,1,3,0,25.0,0.0
181,0,0,1,0.0,2.0
181,0,0,2,0.0,8.0
181,0,0,1,0.0,2.0
181,0,0,1,0.0,3.0
181,0,0,1,0.0,19.0
181,0,0,3,0.0,5.0
181,0,0,2,0.0,15.0
181,0,0,3,0.0,38.0
181,0,0,1,0.0,32.0
181,0,0,1,0.0,9.0
181,0,0,1,0.0,3.0
181,0,0,2,0.0,21.0
181,0,0,2,0.0,2.0
181,0,0,3,0.0,29.0
181,0,0,1,0.0,5.0
181,0,0,5,0.0,50.0
181,0,0,2,0.0,9.0
181,0,0,3,0.0,7.0
181,0,0,1,0.0,27.0
181,0,0,2,0.0,7.0
181,0,0,2,0.0,27.0
182,1,6,0,24.0,0.0
182,1,7,0,19.0,0.0
182,1,6,0,31.0,0.0
182,1,3,0,30.0,0.0
182,1,3,0,26.0,0.0
182,1,8,0,14.0,0.0
182,1,5,0,23.0,0.0
182,1,1,0,20.0,0.0
182,1,5,0,63.0,0.0
182,1,3,0,13.0,0.0
182,1,2,0,32.0,0.0
182,1,3,0,25.0,0.0
182,0,0,3,0.0,2.0
182,0,0,2,0.0,8.0
182,0,0,1,0.0,2.0
182,0,0,2,0.0,3.0
182,0,0,1,0.0,19.0
182,0,0,3,0.0,5.0
182,0,0,6,0.0,15.0
182,0,0,3,0.0,38.0
182,0,0,3,0.0,32.0
182,0,0,2,0.0,9.0
182,0,0,3,0.0,3.0
182,0,0,3,0.0,21.0
182,0,0,1,0.0,2.0
182,0,0,3,0.0,29.0
182,0,0,1,0.0,5.0
182,0,0,3,0.0,50.0
182,0,0,2,0.0,9.0
182,0,0,2,0.0,7.0
182,0,0,3,0.0,27.0
182,0,0,2,0.0,7.0
182,0,0,3,0.0,27.0
183,1,7,0,24.0,0.0
183,1,2,0,19.0,0.0
183,1,4,0,31.0,0.0
183,1,4,0,30.0,0.0
183,1,3,0,26.0,0.0
183,1,5,0,14.0,0.0
183,1,4,0,23.0,0.0
183,1,3,0,20.0,0.0
183,1,7,0,63.0,0.0
183,1,0,0,13.0,0.0
183,1,0,0,32.0,0.0
183,1,0,0,25.0,0.0
183,0,0,1,0.0,2.0
183,0,0,1,0.0,8.0
183,0,0,2,0.0,2.0
183,0,0,2,0.0,3.0
183,0,0,1,0.0,19.0
183,0,0,1,0.0,5.0
183,0,0,0,0.0,15.0
183,0,0,5,0.0,38.0
183,0,0,2,0.0,32.0
183,0,0,1,0.0,9.0
183,0,0,2,0.0,3.0
183,0,0,4,0.0,21.0
183,0,0,1,0.0,2.0
183,0,0,3,0.0,29.0
183,0,0,1,0.0,5.0
183,0,0,4,0.0,50.0
183,0,0,2,0.0,9.0
183,0,0,1,0.0,7.0
183,0,0,2,0.0,27.0
183,0,0,1,0.0,7.0
183,0,0,2,0.0,27.0
184,1,6,0,24.0,0.0
184,1,4,0,19.0,0.0
184,1,6,0,31.0,0.0
184,1,4,0,30.0,0.0
184,1,2,0,26.0,0.0
184,1,5,0,14.0,0.0
184,1,3,0,23.0,0.0
184,1,2,0,20.0,0.0
184,1,5,0,63.0,0.0
184,1,3,0,13.0,0.0
184,1,2,0,32.0,0.0
184,1,2,0,25.0,0.0
184,0,0,1,0.0,2.0
184,0,0,1,0.0,8.0
184,0,0,2,0.0,2.0
184,0,0,2,0.0,3.0
184,0,0,2,0.0,19.0
184,0,0,1,0.0,5.0
184,0,0,3,0.0,15.0
184,0,0,3,0.0,38.0
184,0,0,3,0.0,32.0
184,0,0,1,0.0,9.0
184,0,0,2,0.0,3.0
184,0,0,2,0.0,21.0
184,0,0,1,0.0,2.0
184,0,0,4,0.0,29.0
184,0,0,1,0.0,5.0
184,0,0,4,0.0,50.0
184,0,0,3,0.0,9.0
184,0,0,2,0.0,7.0
184,0,0,2,0.0,27.0
184,0,0,2,0.0,7.0
184,0,0,2,0.0,27.0
185,1,6,0,24.0,0.0
185,1,2,0,19.0,0.0
185,1,6,0,31.0,0.0
185,1,6,0,30.0,0.0
185,1,2,0,26.0,0.0
185,1,4,0,14.0,0.0
185,1,2,0,23.0,0.0
185,1,3,0,20.0,0.0
185,1,6,0,63.0,0.0
185,1,8,0,13.0,0.0
185,1,2,0,32.0,0.0
185,1,5,0,25.0,0.0
185,0,0,2,0.0,2.0
185,0,0,2,0.0,8.0
185,0,0,1,0.0,2.0
185,0,0,4,0.0,3.0
185,0,0,2,0.0,19.0
185,0,0,1,0.0,5.0
185,0,0,3,0.0,15.0
185,0,0,4,0.0,38.0
185,0,0,2,0.0,32.0
185,0,0,3,0.0,9.0
185,0,0,3,0.0,3.0
185,0,0,3,0.0,21.0
185,0,0,3,0.0,2.0
185,0,0,4,0.0,29.0
185,0,0,1,0.0,5.0
185,0,0,3,0.0,50.0
185,0,0,2,0.0,9.0
185,0,0,3,0.0,7.0
185,0,0,3,0.0,27.0
185,0,0,1,0.0,7.0
185,0,0,2,0.0,27.0
186,1,0,0,24.0,0.0
186,1,2,0,19.0,0.0
186,1,6,0,31.0,0.0
186,1,6,0,30.0,0.0
186,1,3,0,26.0,0.0
186,1,4,0,14.0,0.0
186,1,4,0,23.0,0.0
186,1,3,0,20.0,0.0
186,1,6,0,63.0,0.0
186,1,3,0,13.0,0.0
186,1,1,0,32.0,0.0
186,1,4,0,25.0,0.0
186,0,0,1,0.0,2.0
186,0,0,0,0.0,8.0
186,0,0,2,0.0,2.0
186,0,0,2,0.0,3.0
186,0,0,1,0.0,19.0
186,0,0,2,0.0,5.0
186,0,0,1,0.0,15.0
186,0,0,6,0.0,38.0
186,0,0,2,0.0,32.0
186,0,0,1,0.0,9.0
186,0,0,3,0.0,3.0
186,0,0,2,0.0,21.0
186,0,0,1,0.0,2.0
186,0,0,3,0.0,29.0
186,0,0,2,0.0,5.0
186,0,0,3,0.0,50.0
186,0,0,3,0.0,9.0
186,0,0,2,0.0,7.0
186,0,0,2,0.0,27.0
186,0,0,1,0.0,7.0
186,0,0,2,0.0,27.0
187,1,6,0,24.0,0.0
187,1,3,0,19.0,0.0
187,1,4,0,31.0,0.0
187,1,3,0,30.0,0.0
187,1,3,0,26.0,0.0
187,1,4,0,14.0,0.0
187,1,4,0,23.0,0.0
187,1,3,0,20.0,0.0
187,1,4,0,63.0,0.0
187,1,3,0,13.0,0.0
187,1,3,0,32.0,0.0
187,1,3,0,25.0,0.0
187,0,0,1,0.0,2.0
187,0,0,2,0.0,8.0
187,0,0,1,0.0,2.0
187,0,0,1,0.0,3.0
187,0,0,1,0.0,19.0
187,0,0,1,0.0,5.0
187,0,0,2,0.0,15.0
187,0,0,4,0.0,38.0
187,0,0,4,0.0,32.0
187,0,0,4,0.0,9.0
187,0,0,1,0.0,3.0
187,0,0,2,0.0,21.0
187,0,0,1,0.0,2.0
187,0,0,4,0.0,29.0
187,0,0,2,0.0,5.0
187,0,0,3,0.0,50.0
187,0,0,2,0.0,9.0
187,0,0,1,0.0,7.0
187,0,0,3,0.0,27.0
187,0,0,1,0.0,7.0
187,0,0,2,0.0,27.0
188,1,6,0,24.0,0.0
188,1,4,0,19.0,0.0
188,1,4,0,31.0,0.0
188,1,4,0,30.0,0.0
188,1,4,0,26.0,0.0
188,1,8,0,14.0,0.0
188,1,6,0,23.0,0.0
188,1,2,0,20.0,0.0
188,1,4,0,63.0,0.0
188,1,5,0,13.0,0.0
188,1,1,0,32.0,0.0
188,1,5,0,25.0,0.0
188,0,0,3,0.0,2.0
188,0,0,4,0.0,8.0
188,0,0,3,0.0,2.0
188,0,0,1,0.0,3.0
188,0,0,3,0.0,19.0
188,0,0,2,0.0,5.0
188,0,0,2,0.0,15.0
188,0,0,4,0.0,38.0
188,0,0,2,0.0,32.0
188,0,0,2,0.0,9.0
188,0,0,2,0.0,3.0
188,0,0,2,0.0,21.0
188,0,0,1,0.0,2.0
188,0,0,3,0.0,29.0
188,0,0,1,0.0,5.0
188,0,0,5,0.0,50.0
188,0,0,2,0.0,9.0
188,0,0,3,0.0,7.0
188,0,0,3,0.0,27.0
188,0,0,1,0.0,7.0
188,0,0,4,0.0,27.0
189,1,9,0,24.0,0.0
189,1,6,0,19.0,0.0
189,1,5,0,31.0,0.0
189,1,3,0,30.0,0.0
189,1,0,0,26.0,0.0
189,1,4,0,14.0,0.0
189,1,4,0,23.0,0.0
189,1,2,0,20.0,0.0
189,1,5,0,63.0,0.0
189,1,3,0,13.0,0.0
189,1,2,0,32.0,0.0
189,1,4,0,25.0,0.0
189,0,0,2,0.0,2.0
189,0,0,1,0.0,8.0
189,0,0,1,0.0,2.0
189,0,0,2,0.0,3.0
189,0,0,1,0.0,19.0
189,0,0,2,0.0,5.0
189,0,0,2,0.0,15.0
189,0,0,5,0.0,38.0
189,0,0,1,0.0,32.0
189,0,0,1,0.0,9.0
189,0,0,3,0.0,3.0
189,0,0,2,0.0,21.0
189,0,0,1,0.0,2.0
189,0,0,5,0.0,29.0
189,0,0,2,0.0,5.0
189,0,0,3,0.0,50.0
189,0,0,2,0.0,9.0
189,0,0,3,0.0,7.0
189,0,0,3,0.0,27.0
189,0,0,2,0.0,7.0
189,0,0,3,0.0,27.0
190,1,6,0,24.0,0.0
190,1,5,0,19.0,0.0
190,1,5,0,31.0,0.0
190,1,0,0,30.0,0.0
190,1,2,0,26.0,0.0
190,1,4,0,14.0,0.0
190,1,4,0,23.0,0.0
190,1,4,0,20.0,0.0
190,1,5,0,63.0,0.0
190,1,4,0,13.0,0.0
190,1,3,0,32.0,0.0
190,1,3,0,25.0,0.0
190,0,0,2,0.0,2.0
190,0,0,4,0.0,8.0
190,0,0,2,0.0,2.0
190,0,0,2,0.0,3.0
190,0,0,1,0.0,19.0
190,0,0,2,0.0,5.0
190,0,0,1,0.0,15.0
190,0,0,4,0.0,38.0
190,0,0,3,0.0,32.0
190,0,0,1,0.0,9.0
190,0,0,1,0.0,3.0
190,0,0,1,0.0,21.0
190,0,0,1,0.0,2.0
190,0,0,2,0.0,29.0
190,0,0,2,0.0,5.0
190,0,0,6,0.0,50.0
190,0,0,1,0.0,9.0
190,0,0,2,0.0,7.0
190,0,0,2,0.0,27.0
190,0,0,3,0.0,7.0
190,0,0,2,0.0,27.0
191,1,6,0,24.0,0.0
191,1,0,0,19.0,0.0
191,1,6,0,31.0,0.0
191,1,4,0,30.0,0.0
191,1,4,0,26.0,0.0
191,1,4,0,14.0,0.0
191,1,2,0,23.0,0.0
191,1,2,0,20.0,0.0
191,1,5,0,63.0,0.0
191,1,3,0,13.0,0.0
191,1,4,0,32.0,0.0
191,1,0,0,25.0,0.0
191,0,0,3,0.0,2.0
191,0,0,2,0.0,8.0
191,0,0,1,0.0,2.0
191,0,0,1,0.0,3.0
191,0,0,5,0.0,19.0
191,0,0,1,0.0,5.0
191,0,0,0,0.0,15.0
191,0,0,2,0.0,38.0
191,0,0,2,0.0,32.0
191,0,0,1,0.0,9.0
191,0,0,1,0.0,3.0
191,0,0,3,0.0,21.0
191,0,0,1,0.0,2.0
191,0,0,3,0.0,29.0
191,0,0,2,0.0,5.0
191,0,0,2,0.0,50.0
191,0,0,1,0.0,9.0
191,0,0,2,0.0,7.0
191,0,0,2,0.0,27.0
